chr,start,end
chr8,136623381,136640454
chr8,138679319,138692696
chr8,146231190,146275779
chr9,128937676,128959689
chr9,138181481,138216400
chr10,929134,946429
chr10,81886046,81899122
chr10,95178045,95263519
chr12,150431,203640
chr12,5506227,5520803
chr12,6605106,6627416
chr12,25654446,25668175
chr12,32041170,32061753
chr12,47057635,47088132
chr12,61524956,61536108
chr12,76329327,76352964
chr12,93203938,93243191
chr12,103036916,103065803
chr12,118316835,118348833
chr12,126881319,126909333
chr12,127413552,127425364
chr12,129363599,129439711
chr12,129486940,129507348
chr13,25572907,25589205
chr13,86018029,86063894
chr14,20200172,20253780
chr14,25361060,25375535
chr14,38930055,38940508
chr14,41610485,41657337
chr14,45303779,45339780
chr15,20608062,20730453
chr15,22161334,22208586
chr15,76891500,76906382
chr16,19400776,19413986
chr16,81227683,81247114
chr16,82263458,82273549
chr17,39405270,39430519
chr17,44190673,44267690
chr19,7654989,7694021
chr19,15284738,15300855
chr19,18384586,18401220
chr19,19943911,19961214
chr19,35849482,35861158
chr19,36905537,36941849
chr19,55577647,55622592
chr19,55622730,55641955
chr20,2525327,2538534
chr20,12654768,12709062
chr20,35700551,35717131
chr20,35972288,36004827
chr20,42216531,42247541
chr20,43130834,43188132
chr20,60308846,60330386
chr21,32525346,32537469
chr21,37749461,37782593
chr22,35897234,35908455
chr22,42652717,42673856
chr22,48253815,48270766
chrX,8154009,8165291
chrX,15626356,15658925
chrX,16563894,16585396
chrX,72322033,72388991
chrX,76195982,76380185
chrX,86475572,86490847
chrX,88295779,88408734
chrX,91095723,91313739
chrX,101723880,101741200
chrX,122490989,122504537
chrX,123943927,123962142
chrX,153134548,153161131
chr1,34163720,34176639
chr1,112695675,112706128
chr1,152757691,152768247
chr1,190976384,191031822
chr1,211918247,211947748
chr2,10140652,10160817
chr2,17048019,17062275
chr2,70604873,70774092
chr2,143550556,143571405
chr2,188178090,188448730
chr2,188839927,188882476
chr2,230094822,230115370
chr3,115610365,115676622
chr3,164516113,164564528
chr3,193886149,193905971
chr3,197304280,197314810
chr4,21371992,21383728
chr4,27373054,27387573
chr4,64697458,64708246
chr4,67884759,67899235
chr4,93490528,93682900
chr4,94049690,94381281
chr5,18729081,18889781
chr5,92056363,92084770
chr5,103860362,103878401
chr5,107118444,107165264
chr6,46190243,46208569
chr6,94553886,94596350
chr7,74842440,75095755
chr7,109437081,109462687
chr7,133785166,133795622
chr7,142162916,142176424
chr8,52361773,52386593
chr8,68842988,68870815
chr9,76337404,76375693
chr9,87012589,87035282
chr9,128938766,128954557
chr10,67308580,67325453
chr10,114433450,114492644
chr11,27232243,27251364
chr12,161209,199532
chr12,20558671,20597977
chr12,79804809,79830838
chr12,85179289,85206199
chr12,85209648,85237846
chr13,54988296,55080781
chr13,55638785,55768015
chr13,56200944,56329717
chr13,69766020,69846759
chr13,93930404,94014625
chr13,108318571,108810187
chr14,20299563,20332354
chr14,27745764,27761335
chr14,41610485,41716574
chr14,100198925,100215733
chr15,25261774,25462316
chr15,76868216,76895763
chr15,87895596,87913537
chr16,78395404,78770421
chr17,21989334,22049070
chr17,44219556,44247164
chr19,35849482,35861836
chrX,88295779,88445331
chrX,89546130,89653913
chrX,91158913,91222067
chrX,91461954,91613844
chr1,62909,721290
chr1,112695675,112706128
chr1,152754631,152768688
chr1,190976384,191031822
chr1,211918247,211934369
chr3,129761125,129885663
chr4,21371992,21383728
chr4,64697458,64708246
chr4,65464992,65513564
chr4,93490528,93675391
chr4,94022691,94280077
chr4,165869527,165882281
chr4,172367776,172377921
chr4,186430502,186447570
chr5,107121960,107165264
chr5,147289667,147400410
chr5,150205489,150224083
chr5,179052546,179096306
chr6,26681910,26783655
chr7,24480624,24583408
chr7,70420427,70431587
chr7,102238121,102336152
chr7,109437081,109462687
chr7,132478528,132592389
chr7,133785166,133798097
chr8,5543122,5558046
chr8,52360897,52385606
chr8,136623381,136634612
chr9,76337404,76375693
chr9,140272992,140299015
chr10,34135568,34648736
chr10,67305074,67325453
chr10,114433450,114491924
chr10,115120437,115158306
chr11,18949061,18960738
chr11,27232243,27249911
chr12,8371321,8584660
chr12,17588551,17607441
chr13,25569065,25580620
chr13,54924041,55074317
chr13,55638785,55771923
chr13,56216325,56329717
chr13,93936782,94009543
chr14,26779366,26829271
chr14,31161418,31225025
chr14,41602895,41657337
chr14,42840593,42855705
chr14,100204571,100215733
chr15,71027768,71039079
chr15,76869930,76902257
chr15,78978159,79040428
chr15,83402697,83642254
chr16,78665746,78924958
chr17,34465090,34629684
chr17,44219556,44267690
chr19,35849482,35861836
chr21,25968239,25990665
chr22,24283005,24344410
chrX,88295779,88420722
chrX,91095723,91222067
chrX,91528208,91674583
chr1,62909,740857
chr1,112695675,112706128
chr1,147330945,147382820
chr1,152757691,152768688
chr1,190976384,191033976
chr1,210068955,210095661
chr2,188191837,188435643
chr2,188840209,188882476
chr2,189174911,189222981
chr3,64050661,64098754
chr3,129760623,129806912
chr3,164497951,164550535
chr4,21371992,21383728
chr4,190098563,190130444
chr5,107132695,107165264
chr5,147289667,147400410
chr5,150205489,150224083
chr6,26698729,26783655
chr7,109437081,109453807
chr7,111168727,111285820
chr7,133785166,133795829
chr7,141770118,141790171
chr8,52361773,52385606
chr8,136620081,136638533
chr10,53788882,53811119
chr12,17590444,17607441
chr13,25572907,25589995
chr13,54924041,55080781
chr13,55674483,55699568
chr15,22161334,22205345
chr15,76891500,76902257
chr15,87906190,87920367
chr16,6318194,6341328
chr17,34465090,34629684
chr17,44219556,44247164
chr19,35849482,35861158
chr22,24283005,24344410
chrX,88295779,88408223
chr1,61724,752566
chr1,16926137,17048467
chr1,48679890,48715641
chr1,53520156,53534357
chr1,56862639,56888626
chr1,58868361,58918949
chr1,64431016,64451703
chr1,64914050,64965337
chr1,71057035,71073921
chr1,81649300,81684055
chr1,81738961,81769992
chr1,81812462,81831533
chr1,91226448,91259116
chr1,95055220,95085959
chr1,112696182,112706206
chr1,120117985,120129553
chr1,145172974,145290292
chr1,149152153,149205037
chr1,149429195,149691734
chr1,164816957,164837879
chr1,195818444,195828499
chr1,196738612,196749849
chr1,196798554,196824588
chr1,204466849,204508195
chr1,205003807,205051711
chr1,209603840,209620195
chr1,232556125,232587296
chr2,45976421,45989023
chr2,71308787,71333111
chr2,87811302,88024655
chr2,90121404,90135873
chr2,97834071,97877161
chr2,132497066,132597406
chr2,166119885,166243837
chr2,243045455,243089444
chr3,41243961,41254611
chr3,50038269,50071878
chr3,62556869,62605601
chr3,64038817,64098754
chr3,128106284,128135657
chr3,162137589,162156160
chr3,194625280,194641833
chr4,10478024,10488621
chr4,103046963,103063428
chr4,105473582,105490852
chr4,126411630,126444144
chr4,177333686,177346464
chr5,15521,36999
chr5,7837844,7881290
chr5,12815769,12838521
chr5,18740587,18799045
chr5,39868838,39885047
chr5,50703724,50740421
chr5,81605354,81622372
chr5,107088711,107164703
chr5,115756204,115779450
chr5,128810483,128836369
chr5,137618602,137661555
chr5,146374690,146411126
chr5,147040078,147088798
chr5,147181100,147192121
chr5,147363676,147400410
chr5,149274951,149291275
chr5,180181401,180195862
chr6,24780264,24804445
chr6,26728629,26773051
chr6,29871637,29904865
chr6,36558965,36603867
chr6,40395731,40411700
chr6,53931056,53942914
chr6,134971495,134982181
chr6,147625358,147664671
chr7,44168,130363
chr7,4410265,4444001
chr7,4883122,4902984
chr7,10010908,10027103
chr7,18831465,18843765
chr7,26028772,26053267
chr7,39369883,39386806
chr7,49621834,49640912
chr7,57319532,57341739
chr7,63428228,63445420
chr7,64997961,65069489
chr7,67225913,67241177
chr7,68178560,68214762
chr7,71961223,71982924
chr7,103463999,103483838
chr7,105137306,105208999
chr7,130488802,130502118
chr7,133785166,133798097
chr7,139097608,139112208
chr7,143869457,144009552
chr7,148780877,148847226
chr7,151114041,151127104
chr7,153030814,153043537
chr7,155748479,155760339
chr7,157642722,157656755
chr8,42801656,42854138
chr8,56207255,56222508
chr8,72562784,72595641
chr8,73743165,73769709
chr8,93014835,93024932
chr8,131439506,131458751
chr9,6494493,6524148
chr9,23361806,23378488
chr9,23827169,23848505
chr9,40736297,41629477
chr9,69137904,69695988
chr10,5539615,5554958
chr10,20906018,20925666
chr10,47058781,47081683
chr10,47673802,47743504
chr10,50554351,50564631
chr10,62261783,62281392
chr10,73500350,73521578
chr10,92081094,92096195
chr10,115120437,115166770
chr10,123346117,123367147
chr10,126280594,126368683
chr11,134532401,134580891
chr11,134843811,134888574
chr12,8520545,8584660
chr12,11196632,11266819
chr12,26132967,26153881
chr12,80425195,80438851
chr12,99795282,99806039
chr13,22066648,22077977
chr13,22091154,22115922
chr13,31720377,31742542
chr13,103963569,103976210
chr13,111086507,111146009
chr14,67740279,67763909
chr14,74365296,74407050
chr15,46950854,46964543
chr15,85693017,85711301
chr16,650789,799372
chr16,25550814,25565474
chr17,9370624,9381385
chr17,30219501,30261748
chr17,37579408,37625611
chr17,44187493,44198145
chr18,782974,803578
chr18,3693752,3713710
chr19,3302878,3333265
chr19,7071383,7085480
chr19,12577463,12609857
chr19,15033292,15062223
chr19,24461409,24596738
chr19,34055559,34065833
chr19,35849482,35861158
chr19,36899686,36937734
chr19,43224551,43290773
chr19,53099759,53121445
chr20,32956141,33016358
chr20,42087851,42113370
chr20,43137958,43172038
chr21,15627611,15663937
chr22,22690735,22773188
chr22,24283005,24337295
chrX,44423836,44463143
chrX,80751537,80782294
chrX,88906133,89080529
chrX,105796555,105838238
chrX,117329045,117349934
chrX,145172156,145186358
chrX,151500424,151727047
chr1,61724,740857
chr1,16931318,17048467
chr1,48681694,48715641
chr1,64351519,64445636
chr1,72749849,72768904
chr1,149152153,149691734
chr1,196738612,196749205
chr1,204982714,205024612
chr1,209605103,209621829
chr1,223361423,223485100
chr1,230817860,230866219
chr1,232385052,232496375
chr1,232556125,232579741
chr1,232683981,232750354
chr1,248814081,248847828
chr2,12773,78521
chr2,585615,616686
chr2,23621776,23646741
chr2,32171145,32208899
chr2,47558157,47666838
chr2,66692509,66724627
chr2,87869257,88024655
chr2,91778630,91796672
chr2,153195968,153931177
chr2,153993150,154204303
chr2,188541559,188595399
chr2,219315605,219413506
chr2,243043048,243089444
chr3,14169670,14199908
chr3,27497028,27512729
chr3,41243961,41254646
chr3,57567595,57642046
chr3,69817760,69830997
chr3,116229612,116862495
chr3,128029995,128133969
chr3,141814866,141869617
chr3,173257855,173319456
chr3,185390218,186090813
chr4,10478024,10488621
chr4,23281931,23313797
chr4,24873605,24894316
chr4,35444327,35473050
chr4,38994096,39031979
chr4,39588487,39671622
chr4,88704669,88721827
chr4,103046963,103063428
chr4,126412333,126444144
chr4,130061766,130074947
chr4,155384996,155399605
chr5,7955103,7982581
chr5,12815769,12838521
chr5,18740587,18833676
chr5,35484320,35509218
chr5,46172360,46199423
chr5,67540432,67586527
chr5,82337704,82354554
chr5,107132695,107164703
chr5,112494550,112521512
chr5,115693167,115820426
chr5,132637767,132747765
chr5,134142714,134198550
chr5,138999875,139146100
chr5,147165142,147192121
chr5,149266280,149291275
chr6,24780264,24808502
chr6,26728629,26765056
chr6,53931056,53942914
chr6,167704474,167736870
chr7,62644,130363
chr7,4883122,4900095
chr7,5810955,5829150
chr7,6067020,6090727
chr7,6282848,6408464
chr7,16017502,16040815
chr7,40285360,40301878
chr7,50637430,50673666
chr7,57319532,57343913
chr7,67184367,67203736
chr7,67988623,68018930
chr7,68149779,68236126
chr7,72858911,72987354
chr7,103463999,103483838
chr7,105130804,105167132
chr7,129547949,129558576
chr7,133785166,133799185
chr7,141900428,141934463
chr7,143909224,144003655
chr7,148780877,148847226
chr8,2001346,2044363
chr8,12528417,12585825
chr8,16273820,16294036
chr8,28270400,28303765
chr8,30577907,30640082
chr8,42797958,42854138
chr8,79770881,79796656
chr8,96599782,96616133
chr8,98573275,98585277
chr9,14425949,14754428
chr9,15159850,15279802
chr9,16000813,16654155
chr9,17450078,17527626
chr9,17984341,18273439
chr9,18677538,18838494
chr9,18901899,18945068
chr9,19340522,19851227
chr9,19945409,19979735
chr9,20118091,20516233
chr9,20940131,21107470
chr9,22033170,22133251
chr9,22515739,22689203
chr9,23361806,23378488
chr9,23521543,24054907
chr9,24454946,24617036
chr9,24749215,24778100
chr9,25241083,25293304
chr9,25369011,25509545
chr9,25681524,25736011
chr9,26569014,26725260
chr9,27094648,27185101
chr9,27413990,27772199
chr9,28026837,28087579
chr9,28398843,28468336
chr9,28848803,29203681
chr9,29338599,29472046
chr9,29903975,30030820
chr9,30687648,30793248
chr9,30897463,30953009
chr9,31894145,31968526
chr9,32216584,32436014
chr9,33205137,33248756
chr9,34417751,34733528
chr9,34978018,35136146
chr9,36809097,36856268
chr9,74961678,74997987
chr10,4428723,4439674
chr10,43603879,43620551
chr10,47625381,47638272
chr10,47675092,47695269
chr10,80112204,80217168
chr10,95513409,95526168
chr10,115084920,115158306
chr10,126280594,126372153
chr10,127476420,127518538
chr11,47644376,47685013
chr11,48721745,48807396
chr11,55376487,55435115
chr11,134524450,134601779
chr11,134847529,134944770
chr12,8529381,8603777
chr12,31993931,32028752
chr12,51453638,51589186
chr12,80425986,80438851
chr12,99795282,99805375
chr12,131914651,131934502
chr13,21392522,21407791
chr13,99184060,99205418
chr13,111237335,111280078
chr14,35491265,35587742
chr14,53099565,53122197
chr14,64074171,64121963
chr14,74392416,74406031
chr14,75586213,75640354
chr15,41560161,41617626
chr15,43236405,43255338
chr15,44719623,44753509
chr15,50878575,50900685
chr15,54451288,54471548
chr15,56791992,56821416
chr15,94555644,94571093
chr16,2509632,2639884
chr16,4120297,4155089
chr16,18957789,18983015
chr16,25182033,25203748
chr16,28569925,28587315
chr16,48510599,48526994
chr16,58626912,58678078
chr16,78661665,78723100
chr16,81044396,81095072
chr17,580388,614799
chr17,4648678,4667543
chr17,30219501,30259450
chr17,35674741,35733524
chr17,37593476,37625611
chr18,55356935,55420257
chr18,70695826,70714318
chr19,6903538,6970492
chr19,6988271,6999596
chr19,7071383,7119563
chr19,12312204,12428248
chr19,12574346,12708282
chr19,15031835,15062223
chr19,16859825,16879706
chr19,35849482,35861836
chr19,36899686,36956251
chr19,41230996,41274713
chr19,58726570,58750413
chr20,5575764,5666827
chr21,32964308,32990260
chr21,48073735,48096945
chr22,24283005,24337295
chrX,4263767,4275740
chrX,24178693,24194751
chrX,110042328,110063004
chrX,117260759,117349934
chr1,61724,757457
chr1,16931318,17048467
chr1,17214811,17261251
chr1,37252187,37350821
chr1,48410995,48447906
chr1,48679890,48715641
chr1,54083214,54177279
chr1,57450301,57543156
chr1,58868361,58918699
chr1,64351519,64464878
chr1,68606882,68654867
chr1,81813867,81867479
chr1,110587587,110652880
chr1,112696182,112706182
chr1,120110500,120129553
chr1,144865628,144902223
chr1,149152153,149691734
chr1,164808205,164835917
chr1,179253456,179274275
chr1,196738612,196749205
chr1,204988536,205051711
chr1,208458323,208481698
chr1,209640792,209690272
chr1,230784276,230847789
chr1,232385052,232495994
chr1,232556125,232582346
chr1,232684140,232743321
chr2,12773,82820
chr2,575180,614168
chr2,15887727,15916026
chr2,23621776,23665802
chr2,87811302,88024655
chr2,90121340,90212974
chr2,119498668,119628722
chr2,169996557,170034991
chr2,179403856,179536950
chr2,186793708,186980603
chr2,224623514,224690174
chr2,230827685,230958120
chr2,239961237,240054363
chr2,243045455,243089444
chr3,8601170,8620210
chr3,13053836,13121208
chr3,27626720,27640326
chr3,41228014,41254611
chr3,48770630,48868309
chr3,50009734,50089790
chr3,57523714,57647172
chr3,63947129,64098754
chr3,107700304,107710346
chr3,109002033,109065555
chr3,114133390,114178479
chr3,116229612,116862495
chr3,126648135,126699371
chr3,128020225,128130341
chr3,162123355,162144526
chr3,169932916,169999501
chr3,185388650,186090287
chr3,186441029,186467495
chr3,187371859,187472812
chr4,3024724,3035631
chr4,10478024,10488621
chr4,37174779,37189472
chr4,38994096,39031979
chr4,42296307,42323742
chr4,46896903,46907265
chr4,93880479,93994597
chr4,103046963,103063428
chr4,105476933,105490852
chr4,140223982,140241633
chr4,148136409,148152147
chr4,164301976,164328368
chr4,182128935,182742431
chr5,15521,169902
chr5,12815769,12838521
chr5,46000764,46210634
chr5,68377119,68488174
chr5,107088711,107165264
chr5,115750634,115820426
chr5,134130065,134195064
chr5,156442658,156570819
chr6,24764789,24808502
chr6,26728629,26773051
chr6,36558965,36615750
chr6,40379997,40411700
chr6,40431005,40474941
chr6,41784095,41827193
chr6,111293575,111309501
chr6,134529577,134615030
chr6,135071799,135121877
chr6,150050677,150104740
chr6,151557689,151581446
chr6,167704474,167736870
chr7,44409,130363
chr7,5794921,5828319
chr7,6067020,6096321
chr7,6282848,6408464
chr7,6505348,6517700
chr7,11721065,11759165
chr7,16024867,16038668
chr7,30830903,30969800
chr7,31563702,31579640
chr7,40282063,40301878
chr7,42671470,42763752
chr7,55962160,56092835
chr7,57217785,57271637
chr7,57299334,57341739
chr7,63428228,63468276
chr7,64982233,65080276
chr7,67192540,67241177
chr7,68006219,68018930
chr7,68149779,68214762
chr7,71733973,71850235
chr7,71961223,71987651
chr7,72896551,72934030
chr7,73374752,73439927
chr7,73590907,73605344
chr7,74005103,74059420
chr7,77276775,77324259
chr7,92192635,92209780
chr7,92424904,92463876
