chr,start,end
chr15,30779581,30981033
chr15,34727612,34830932
chr15,30807932,30981033
chr16,89441125,89525056
chr16,32380941,32654941
chr16,33367077,33811489
chr16,22558301,22704520
chr16,21534306,21593622
chr16,22587455,22704520
chr16,21534306,21593622
chr16,33375874,33447256
chr16,32244463,32554243
chr16,14989853,15085672
chr16,33375874,33612893
chr16,32146876,32643362
chr16,32395609,32634752
chr16,33367925,33811489
chr16,32395609,32643362
chr16,33404130,33827050
chr16,33375874,33773053
chr16,32180776,32643362
chr16,33850076,33978846
chr16,33375874,33773053
chr16,32113672,32643362
chr16,33380756,33773053
chr16,32158597,32655511
chr17,50507395,50666045
chr17,18313820,18453425
chr17,44394402,44752288
chr17,18319852,18474634
chr17,44394402,44752288
chr17,44394402,44752288
chr17,44394402,44752288
chr17,44394402,44752288
chr17,44213206,44267863
chr17,18319852,18453425
chr17,18365935,18474634
chr17,44394402,44752288
chr19,48649285,48728349
chr19,20598433,20716377
chr19,6704009,6788907
chr19,43294380,43537378
chr19,43696977,43756225
chr19,43703023,43756225
chr19,39459379,39524824
chr19,6338372,6404507
chr19,15643592,15701741
chr19,43691320,43753498
chr19,43703023,43756225
chr19,43703494,43756225
chr19,13295251,13361618
chr19,43703023,43753498
chr19,43691320,43753498
chr19,43703023,43753498
chr19,43691320,43756225
chr19,43694151,43753498
chr19,43703023,43756225
chr19,20603320,20716377
chr19,20603320,20716377
chr19,43703023,43756225
chr19,20598433,20701441
chr20,5569824,5677793
chr20,34369047,34428483
chr20,11908877,11995353
chr22,16102409,16444865
chr22,21607074,21845282
chr22,16206201,16425814
chr22,16102409,16444865
chr22,21721593,21845282
chr22,21607074,21845282
chr22,21462573,21845282
chr22,21607074,21845282
chr22,21465620,21845282
chr22,21607074,21845282
chr22,21721593,21845282
chrX,100246729,100336665
chrX,140508933,140592896
chrX,122875371,122971500
chrX,140508933,140558977
chrY,26668708,26776503
chrY,26642298,26818002
chrY,26642298,26805552
chrY,26642298,26817515
chrY,26676717,26804103
chr1,16151163,16155162
chr1,25591659,25605658
chr1,25613659,25661658
chr1,72756083,72812082
chr1,110229907,110241906
chr1,149040461,149048460
chr1,149078461,149088460
chr1,149096461,149128460
chr1,149142461,149196460
chr1,152555646,152587645
chr1,169225646,169241645
chr1,196735646,196749645
chr1,196763646,196781645
chr1,196793646,196803645
chr2,4213313,4223312
chr2,34696693,34732692
chr2,35976693,35992692
chr2,52748693,52784692
chr2,106880172,106886171
chr2,126443338,126449337
chr2,146861338,146877337
chr2,177264583,177272582
chr2,180066583,180078582
chr2,194688583,194696582
chr2,220052583,220056582
chr3,53028001,53038000
chr3,65188001,65214000
chr3,75568271,75594270
chr3,129762855,129798854
chr3,146384855,146390854
chr3,162524855,162544854
chr3,162764855,162768854
chr4,4122647,4152646
chr4,9158204,9212203
chr4,10210643,10234642
chr4,34778639,34828638
chr4,64693334,64711333
chr4,69381334,69409333
chr4,69417334,69491333
chr4,107056280,107064279
chr4,172988280,172992279
chr4,173424280,173434279
chr5,816001,822000
chr5,26796658,26800657
chr5,45004658,45014657
chr5,57325642,57331641
chr5,83947642,83955641
chr5,135108129,135120128
chr5,150203074,150223073
chr6,29844001,29850000
chr6,32460001,32472000
chr6,32514001,32530000
chr6,32570001,32572000
chr6,32594001,32626000
chr6,53928001,53934000
chr6,74612590,74620589
chr6,77098590,77102589
chr6,103736544,103762543
chr7,86939725,86947724
chr7,141764378,141794377
chr7,148071898,148075897
chr8,32679855,32691854
chr8,40773855,40779854
chr8,42189855,42193854
chr9,6700001,6710000
chr9,23362001,23378000
chr9,39434001,39440000
chr9,39963687,39969686
chr9,41577794,41585793
chr9,44244570,44276569
chr9,44726647,44734646
chr9,44784647,44790646
chr9,44824647,44842646
chr9,104714797,104722796
chr10,20850676,20856675
chr10,54782846,54788845
chr10,67306846,67314845
chr10,78254846,78260845
chr11,3298760,3308759
chr11,3344760,3352759
chr11,5784760,5808759
chr11,51340854,51362853
chr11,55032206,55038205
chr11,104267585,104273584
chr11,134601585,134607584
chr12,8559877,8575876
chr12,8575877,8581876
chr12,8581877,8591876
chr12,9631877,9647876
chr12,9657877,9721876
chr12,11221877,11239876
chr12,22571877,22583876
chr12,45902695,45910694
chr13,38072001,38086000
chr13,108946325,108952324
chr14,40612001,40618000
chr14,41610001,41664000
chr14,106534001,106562000
chr15,24692854,24714853
chr15,82705444,82711443
chr16,55801802,55821801
chr16,76539802,76543801
chr16,78371802,78385801
chr17,39421849,39431848
chr17,51853849,51859848
chr18,38864899,38868898
chr18,47694899,47698898
chr19,12695199,12699198
chr19,20595416,20667415
chr19,20679416,20711415
chr19,52133783,52149782
chr20,1558001,1590000
chr22,16518001,16526000
chr22,16550001,16556000
chr22,16602001,16608000
chr22,20381851,20397850
chr22,20405851,20413850
chr22,20469851,20487850
chr22,24343432,24357431
chr22,24365432,24397431
chr22,37143432,37147431
chr22,39293432,39299431
chrX,52106174,52228173
chrX,52248174,52258173
chrX,52266174,52395914
chrX,52445915,52505914
chrX,52513915,52525914
chrX,52551915,52567914
chrX,78921693,78925692
chrX,143629325,143637324
chrX,152230063,152277099
chrX,152327100,152349099
chrX,154791100,154801099
chr1,12865269,12873268
chr1,12909269,12917268
chr1,17205659,17211658
chr1,17229659,17255658
chr2,98150172,98158171
chr3,128404855,128414854
chr4,132706280,132712279
chr6,256001,268000
chr6,280001,366000
chr6,378001,382000
chr7,61891021,61895020
chr7,63211158,63225157
chr7,65261158,65287157
chr7,142474198,142486197
chr8,2196001,2200000
chr8,2254001,2260000
chr8,12219855,12225854
chr8,12237855,12247854
chr10,47010965,47012964
chr10,47028965,47030964
chr10,47042965,47044964
chr10,47070965,47084964
chr10,47102965,47132964
chr10,127587473,127617472
chr14,20216001,20224000
chr14,20248001,20274000
chr14,20314001,20424000
chr14,106716001,106728000
chr16,22680922,22682921
chr16,22696922,22698921
chr16,32564922,32584921
chr16,32608922,32614921
chr16,32626922,32654921
chr16,33566922,33572921
chr16,33590922,33628921
chr16,33862922,33868921
chr16,33940922,33944921
chr16,70161802,70167801
chr16,70181802,70199801
chr16,74399802,74407801
chr17,34493007,34503006
chr17,34573007,34577006
chr17,34583007,34589006
chr17,34725849,34741848
chr17,44483849,44511848
chr17,44533849,44545848
chr17,44659849,44667848
chr17,44719849,44737848
chr19,24553416,24569415
chr21,9917438,9921437
chr22,25675432,25697431
chr22,25705432,25823431
chr22,25833432,25859431
chr22,25867432,25915431
chrM,8001,12000
chrX,6451571,7623882
chrX,7673883,8135882
chrX,82547693,82555692
chrX,115936291,116048290
chrX,122805236,123151235
chr1,35102083,35112082
chr1,72756083,72812082
chr1,110187907,110191906
chr1,110227907,110241906
chr1,152555646,152587645
chr1,169225646,169241645
chr2,98150172,98158171
chr2,180412583,180422582
chr2,194688583,194696582
chr2,208656583,208696582
chr2,208708583,208780582
chr2,220052583,220056582
chr3,32102001,32108000
chr3,53028001,53038000
chr3,75450271,75456270
chr3,75506271,75512270
chr3,75568271,75594270
chr3,131708855,131712854
chr3,136020855,136026854
chr3,146384855,146390854
chr3,162510855,162626854
chr4,4122647,4152646
chr4,9456643,9482642
chr4,10210643,10234642
chr4,34778639,34828638
chr4,69381334,69409333
chr4,69417334,69491333
chr4,70129334,70231333
chr4,138092280,138100279
chr4,172374280,172380279
chr4,172988280,172992279
chr4,173424280,173434279
chr5,17342001,17354000
chr5,57323642,57333641
chr5,83947642,83955641
chr5,135112129,135120128
chr5,140223074,140239073
chr5,150203074,150223073
chr5,155474728,155488727
chr6,32462001,32472000
chr6,53928001,53934000
chr6,74612590,74620589
chr6,77098590,77102589
chr7,109440044,109454043
chr7,133784524,133798523
chr7,141764378,141794377
chr7,142476198,142486197
chr7,154390635,154400634
chr8,5598001,5606000
chr8,24971855,24989854
chr8,25065855,25069854
chr8,32679855,32691854
chr8,39231855,39387854
chr8,42189855,42193854
chr8,51031600,51037599
chr8,137160452,137164451
chr9,23362001,23378000
chr9,39434001,39440000
chr9,39963687,39969686
chr9,41577794,41585793
chr9,43793699,43799698
chr9,44244570,44276569
chr9,44726647,44734646
chr9,44784647,44790646
chr9,44824647,44842646
chr9,71737469,71743468
chr9,78003469,78011468
chr10,58512846,58526845
chr10,78254846,78260845
chr10,114112846,114116845
chr11,3298760,3308759
chr11,3344760,3352759
chr11,29006760,29012759
chr11,51340854,51362853
chr11,55366206,55454205
chr11,81500696,81518695
chr11,104267585,104273584
chr12,8559877,8575876
chr12,8575877,8583876
chr12,8583877,8591876
chr12,9631877,9647876
chr12,9657877,9721876
chr12,59936695,59946694
chr12,102102695,102106694
chr13,38072001,38086000
chr13,39058001,39060000
chr14,41610001,41664000
chr14,73998001,74006000
chr14,74018001,74024000
chr14,106066001,106072000
chr15,34717444,34815443
chr15,82705444,82711443
chr16,78371802,78385801
chr17,39421849,39431848
chr18,38864899,38868898
chr20,1562001,1594000
chr22,16518001,16526000
chr22,16550001,16556000
chr22,16602001,16608000
chr22,20479851,20487850
chr22,24343432,24397431
chr22,39295432,39299431
chr22,39359432,39383431
chrX,52106174,52228173
chrX,52248174,52258173
chrX,52266174,52395914
chrX,52445915,52505914
chrX,52513915,52527914
chrX,52551915,52567914
chrX,92795693,92801692
chrX,152230063,152277099
chrX,152327100,152349099
chrX,154791100,154801099
chr1,104103907,104135906
chr1,149228461,149238460
chr2,37956693,37966692
chr2,38000693,38002692
chr3,195441252,195475251
chr5,816001,822000
chr5,46270658,46274657
chr6,256001,268000
chr6,280001,366000
chr6,378001,382000
chr7,61891021,61895020
chr7,63211158,63225157
chr7,65261158,65287157
chr8,2196001,2200000
chr8,2254001,2260000
chr8,12219855,12225854
chr8,12237855,12247854
chr10,47010965,47012964
chr10,47028965,47030964
chr10,47042965,47044964
chr10,47070965,47084964
chr10,47102965,47132964
chr10,127587473,127617472
chr14,20216001,20224000
chr14,20248001,20274000
chr14,20314001,20428000
chr14,106716001,106728000
chr15,22296115,22308114
chr15,22316115,22336114
chr15,22364115,22370114
chr15,22380115,22398114
chr15,22422115,22452114
chr15,22460115,22492114
chr15,22498115,22560114
chr15,22566115,22588114
chr16,22696922,22698921
chr16,32564922,32584921
chr16,32608922,32614921
chr16,32626922,32654921
chr16,33862922,33868921
chr16,33940922,33944921
chr16,70161802,70167801
chr16,70181802,70199801
chr16,74399802,74407801
chr17,44163849,44293848
chr17,44337849,44357848
chr17,44483849,44511848
chr17,44533849,44545848
chr17,44659849,44667848
chr17,44719849,44737848
chr19,24553416,24569415
chr19,52133783,52149782
chr19,53525783,53551782
chr21,9917438,9921437
chr22,25675432,25697431
chr22,25705432,25823431
chr22,25833432,25859431
chr22,25867432,25915431
chr22,42915432,42927431
chr22,42943432,42949431
chrM,8001,12000
chr1,17205659,17211658
chr1,17229659,17255658
chr1,72766083,72812082
chr1,106015907,106023906
chr1,110187907,110191906
chr1,110227907,110241906
chr1,149228461,149240460
chr1,152555646,152587645
chr1,152759646,152769645
chr1,169225646,169241645
chr1,196735646,196749645
chr1,196763646,196769645
chr1,196795646,196803645
chr1,213002222,213014221
chr2,4213313,4223312
chr2,34696693,34732692
chr2,35976693,35992692
chr2,98150172,98158171
chr2,146863338,146877337
chr2,180410583,180422582
chr2,194688583,194696582
chr3,4122001,4164000
chr3,11108001,11112000
chr3,47490001,47494000
chr3,53028001,53038000
chr3,68634271,68640270
chr3,68740271,68748270
chr3,98898855,98902854
chr3,98942855,98948854
chr3,162510855,162524854
chr3,162524855,162544854
chr3,162544855,162626854
chr3,162764855,162768854
chr3,192874855,192884854
chr3,196935252,196939251
chr4,9158204,9212203
chr4,9456643,9482642
chr4,10210643,10234642
chr4,10392643,10402642
chr4,34682639,34688638
chr4,34780639,34828638
chr4,64135334,64155333
chr4,69381334,69409333
chr4,69417334,69491333
chr4,115174280,115184279
chr4,172374280,172380279
chr4,173424280,173434279
chr5,816001,822000
chr5,26796658,26800657
chr5,46270658,46276657
chr5,57323642,57333641
chr5,83947642,83955641
chr5,150203074,150223073
chr5,180376728,180430727
chr6,256001,268000
chr6,280001,350000
chr6,19042001,19046000
chr6,29848001,29900000
chr6,31276001,31280000
chr6,32462001,32472000
chr6,32514001,32530000
chr6,32570001,32572000
chr6,32594001,32610000
chr6,32624001,32634000
chr6,35626001,35630000
chr6,67008590,67048589
chr6,74708590,74716589
chr6,77438590,77452589
chr6,78966590,79036589
chr6,103736544,103762543
chr6,157699301,157703300
chr7,51594632,51598631
chr7,52728632,52744631
chr7,61891021,61895020
chr7,63211158,63225157
chr7,142474198,142486197
chr7,154390635,154400634
chr8,594001,600000
chr8,2196001,2200000
chr8,2254001,2260000
chr8,24971855,24989854
chr8,32679855,32691854
chr8,39231855,39387854
chr8,42189855,42193854
chr8,75313600,75329599
chr8,75363600,75367599
chr8,144700516,144714515
chr9,6700001,6710000
chr9,24502001,24520000
chr9,39434001,39440000
chr9,39963687,39969686
chr9,41577794,41585793
chr9,43793699,43799698
chr9,44244570,44276569
chr9,44726647,44734646
chr9,71737469,71743468
chr10,26998676,27002675
chr10,47010965,47012964
chr10,47028965,47030964
chr10,47042965,47044964
chr10,47070965,47084964
chr10,47102965,47132964
chr10,78254846,78260845
chr10,81496846,81502845
chr10,127593473,127617472
chr11,3298760,3308759
chr11,3344760,3352759
chr11,5784760,5810759
chr11,51340854,51362853
chr11,55366206,55454205
chr11,81500696,81518695
chr11,104267585,104273584
chr12,8559877,8591876
chr12,9631877,9647876
chr12,9657877,9721876
chr12,102102695,102106694
chr13,38072001,38086000
chr13,57752001,57788000
chr13,63976001,64160000
chr13,83166001,83172000
chr14,73998001,74006000
chr14,74018001,74024000
chr14,106530001,106562000
chr14,107148001,107182000
chr15,22296115,22308114
chr15,22316115,22336114
chr15,22364115,22370114
chr15,22384115,22398114
chr15,22422115,22452114
chr15,22460115,22492114
chr15,22498115,22588114
chr15,24692854,24714853
chr15,34717444,34815443
chr15,82705444,82711443
chr16,22696922,22698921
chr16,32564922,32584921
chr16,32608922,32614921
chr16,32626922,32654921
chr16,33566922,33572921
chr16,33590922,33630921
chr16,33862922,33868921
chr16,76539802,76543801
chr17,34437007,34453006
chr17,34469007,34479006
chr17,34493007,34503006
chr17,34569007,34577006
chr17,34583007,34589006
chr17,34729849,34741848
chr17,39421849,39431848
chr17,44165849,44293848
chr17,44337849,44357848
chr17,67764761,67818760
chr18,38864899,38868898
chr18,47694899,47698898
chr19,12695199,12699198
chr19,24553416,24569415
chr19,41359783,41369782
chr19,53525783,53549782
chr20,1562001,1594000
chr22,20381851,20397850
chr22,20405851,20413850
chr22,20469851,20487850
chr22,24273432,24291431
chr22,24343432,24357431
chr22,24365432,24397431
chrX,56667915,56673914
chrX,78921693,78925692
chrX,131005236,131009235
chrX,154791100,154799099
chrY,3713521,3721520
chrY,9194956,9206955
chrY,9299323,9315322
chrY,9329323,9335322
chrY,9349323,9357322
chrY,13333955,13345954
chrY,13447955,13455954
chrY,28783429,28801428
chrM,8001,12000
chr1,25591659,25605658
chr1,25613659,25659658
chr1,72766083,72812082
chr1,110187907,110191906
chr1,110227907,110241906
chr1,112691907,112697906
chr1,152555646,152587645
chr1,152759646,152769645
chr1,169225646,169241645
chr1,187715646,187721645
chr1,196735646,196749645
chr1,196763646,196803645
chr1,210078222,210086221
chr1,248738212,248798211
chr2,34696693,34732692
chr2,35976693,35992692
chr2,52748693,52784692
chr2,106880172,106886171
chr2,126443338,126451337
chr2,146861338,146877337
chr2,194688583,194696582
chr3,46796001,46850000
chr3,129762855,129798854
chr3,131988855,131994854
chr3,192874855,192884854
chr4,4124647,4152646
chr4,9158204,9212203
chr4,9456643,9482642
chr4,10210643,10234642
chr4,34778639,34828638
chr4,64695334,64711333
chr4,69381334,69409333
chr4,69417334,69491333
chr4,172374280,172380279
chr4,173424280,173434279
chr5,816001,822000
chr5,17600658,17620657
chr5,17634658,17644657
chr5,57323642,57333641
chr5,83947642,83955641
chr5,135106129,135120128
chr5,155474728,155488727
chr5,180376728,180426727
chr6,32456001,32474000
chr6,53928001,53934000
chr6,74592590,74602589
chr6,77438590,77452589
chr6,78966590,79036589
chr6,103736544,103762543
chr6,151506544,151512543
chr7,109438044,109454043
chr7,115932044,115940043
chr7,133784524,133798523
chr7,141764378,141794377
chr7,148071898,148075897
chr7,154390635,154400634
chr8,594001,600000
chr8,12219855,12225854
chr8,12237855,12247854
chr8,15401855,15411854
chr8,24971855,24989854
chr8,32679855,32691854
chr8,39231855,39387854
chr8,40773855,40779854
chr8,42189855,42193854
chr8,115634452,115642451
chr8,137160452,137164451
chr8,137680452,137862451
chr9,39434001,39440000
chr9,39963687,39969686
chr9,41577794,41585793
chr9,44726647,44734646
chr9,44784647,44790646
chr9,44824647,44842646
chr9,71737469,71743468
chr10,78254846,78260845
chr10,81496846,81502845
chr11,3298760,3308759
chr11,3344760,3352759
chr11,5784760,5808759
chr11,31394760,31396759
chr11,51340854,51362853
chr11,55366206,55454205
chr12,8559877,8591876
chr12,22571877,22581876
chr12,30477877,30481876
chr12,33387877,33395876
chr12,45902695,45910694
chr12,59926695,59946694
chr13,22594001,22598000
chr14,41610001,41664000
chr14,73998001,74006000
chr14,74018001,74024000
chr14,106534001,106562000
chr14,106882001,106918000
chr15,24692854,24714853
chr15,34717444,34815443
chr15,56789444,56801443
chr15,76883444,76895443
chr15,82705444,82711443
chr16,55801802,55821801
chr16,78371802,78385801
chr17,39421849,39431848
chr17,44483849,44511848
chr17,44533849,44545848
chr17,44659849,44667848
chr17,44719849,44737848
chr18,38864899,38868898
chr18,70637137,70643136
chr19,35851783,35861782
chr19,53327783,53331782
chr19,53341783,53351782
chr20,1562001,1594000
